Page_traffic,Unit_price,Title_Count,Description_Length,Image_Count,month,1_Star_Rating,5_Star_Rating,2_Star_Rating,3_Star_Rating,Organic Search Rank,4_Star_Rating,online_cost_per_impression,num_unique_Search_Terms,average_rating,total_cost,total_clicks,num_unique_campaigns,Online_Impressions,Segment_Makeup,Online_Cost,Online_Clicks,video_cost_per_impression,Units_sold>1000
528.0,11.95009597,85,209,11,10,65.0,1583,58.0,126,9.0,260,0.0,0.0,4.5,83933.1,6491.0,0,0,True,0.0,0.0,0.010543214907326643,0
5776.0,20.47948417,70,86,0,2,0.0,0,0.0,0,19.0,0,0.02544084553048456,0.0,0.0,64616.936106,6582.0,4,120191,False,3057.786106,1203.0,0.009999826186456125,1
3478.0,13.34729064,71,128,11,7,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3349.0,22.20187062,83,54,8,7,0.0,0,0.0,0,19.0,0,0.02511184390175099,0.0,0.0,2492.551402,726.0,4,99257,True,2492.551402,726.0,0.0,1
1408.0,18.60963245,113,209,12,7,19.0,442,19.0,34,22.0,69,0.0,0.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3800.0,31.67317708,75,164,0,1,21.0,502,18.0,56,22.0,94,0.011197452849969165,2.0,4.5,1271.022873,701.0,2,113509,True,1271.022873,701.0,0.0,0
5039.0,19.04487179,151,157,10,12,108.0,2033,73.0,181,19.0,345,0.01448683462433124,4.0,4.5,57590.338041,4969.0,4,85979,False,1245.578041,639.0,0.010541854962766111,1
3098.0,32.39469178,89,62,5,5,64.0,1658,36.0,108,29.0,230,0.017504869402325665,4.0,4.6,2971.59162,788.0,5,169757,False,2971.59162,788.0,0.0,1
1678.0,38.004656739999994,126,221,9,10,185.0,5039,135.5,347,19.0,754,0.017708587438470882,9.0,4.6,5540.308666,1180.0,4,312859,False,5540.308666,1180.0,0.0,0
2915.0,25.04329004,77,98,0,9,31.0,585,19.0,64,27.0,117,0.0,5.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
6023.0,14.03131115,83,61,10,11,73.0,1681,46.0,126,33.0,241,0.02923985662708197,3.0,4.6,113495.89468299999,10956.0,2,79491,True,2324.334683,647.0,0.012052667150486772,1
1933.0,24.16243194,110,209,9,7,68.0,847,43.0,100,3.0,164,0.0,6.0,4.4,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,1
7324.5,21.20412075,76,96,0,6,19.0,1154,15.0,42,14.0,149,0.019756845766246846,1.0,4.7,6593.076757500001,1843.0,5,333710,False,6593.076757500001,1843.0,0.0,1
4732.0,19.66860465,127,221,9,11,146.0,3786,107.0,288,3.0,553,0.019407751457378917,8.0,4.6,970.1352721,409.0,4,49986,False,970.1352721,409.0,0.0,1
1854.0,30.25764706,127,221,9,10,162.0,4460,109.0,295,34.0,677,0.021347171178793006,11.0,4.6,1513.94138,496.0,2,70919,True,1513.94138,496.0,0.0,0
3432.0,15.24583867,84,63,6,4,94.0,2162,55.0,190,27.0,336,0.023374349729968324,7.0,4.6,58145.239411,5348.0,2,77027,False,1800.479411,557.0,0.010541854962766111,0
4152.0,11.20512821,90,64,10,10,92.0,2891,63.0,195,39.0,433,0.0,5.0,4.6,96500.0,8049.0,0,0,False,0.0,0.0,0.013017499566308176,1
4111.0,21.5260771,126,221,12,12,100.0,2592,60.0,159,12.0,352,0.028714497770076036,9.0,4.6,2137.564643,491.0,2,74441,True,2137.564643,491.0,0.0,1
1564.0,23.10896309,127,221,8,10,49.0,1559,48.0,132,4.0,258,0.0,4.0,4.6,96500.0,8049.0,0,0,True,0.0,0.0,0.013017499566308176,1
1315.706722,26.91208791,100,209,14,7,105.0,2292,67.0,154,15.0,334,0.0,4.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4211.0,20.28364116,77,98,0,1,0.0,0,0.0,0,26.0,0,0.0,4.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4862.0,16.53206483,162,158,16,5,59.0,950,43.0,78,17.0,163,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
1377.0,38.004656739999994,126,221,9,12,0.0,0,0.0,0,5.0,0,0.0,3.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
2632.0,14.62203857,119,209,11,11,60.0,1360,56.0,122,15.0,246,0.0,1.0,4.5,63978.2,5744.0,0,0,True,0.0,0.0,0.009701795595400388,1
2399.0,31.45169082,78,98,0,9,125.0,3245,86.0,227,37.0,468,0.023223229941538505,5.0,4.6,134092.029537,12499.0,4,142657,True,3312.979537,942.0,0.011973061971253822,0
7324.5,22.16564706,95,67,14,1,66.0,1089,43.0,102,18.0,195,0.013409426508912749,6.0,4.5,4373.645369,1962.5,2,326161,True,4373.645369,1962.5,0.0,1
2097.0,38.004656739999994,152,186,9,10,116.0,3199,85.0,242,9.0,482,0.025724954111469148,8.0,4.6,128308.36268600001,12130.0,2,100547,False,2586.592686,717.0,0.012121098793180927,0
2843.0,29.40301508,152,186,9,11,116.0,3199,85.0,242,29.0,482,0.022076633748380748,7.0,4.6,67096.943973,6540.0,2,141268,False,3118.743973,796.0,0.009701795595400388,0
4619.0,21.629375,126,221,9,10,19.0,269,14.0,37,6.0,54,0.020942906552943917,1.0,4.4,2966.164798,853.0,4,141630,True,2966.164798,853.0,0.0,1
6078.0,14.64723926,117,209,5,1,48.0,1305,40.0,100,6.0,183,0.0,0.0,4.6,56344.76,4330.0,0,0,True,0.0,0.0,0.010541854962766111,1
2636.0,23.37119114,83,54,8,5,0.0,0,0.0,0,19.0,0,0.01993074006538377,0.0,0.0,2627.608978,617.0,4,131836,True,2627.608978,617.0,0.0,1
3084.0,15.34164071,159,158,0,12,72.0,1361,55.0,134,16.0,231,0.0,6.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3992.0,17.69659091,77,98,0,11,23.0,436,18.0,49,21.0,89,0.019137364462878472,6.0,4.5,62712.654643,6044.0,2,60274,True,1153.504643,665.0,0.009999826186456125,1
2108.0,19.97186701,64,123,12,7,106.0,2656,85.0,205,11.0,412,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
6682.0,21.73898305,83,109,0,9,126.0,3028,92.0,235,12.0,478,0.02016243306744873,4.0,4.6,4784.968778,1225.0,4,237320,True,4784.968778,1225.0,0.0,1
3792.0,28.45144357,113,209,10,1,77.0,1184,52.0,136,31.0,213,0.03099718228870876,0.0,4.4,63960.687695,6089.0,4,77475,True,2401.537695,710.0,0.009999826186456125,1
3100.0,31.27789623,70,148,11,8,87.0,2644,58.0,172,16.0,390,0.02780917273356707,4.0,4.6,3775.484527,1245.0,4,135763,False,3775.484527,1245.0,0.0,1
2996.0,21.93006358,158,158,0,7,0.0,0,0.0,0,33.0,0,0.02210503416388786,3.0,0.0,1431.875693,482.0,2,64775,True,1431.875693,482.0,0.0,1
3620.0,25.08073744,126,221,10,9,23.0,1133,18.0,70,39.0,138,0.03105803250663861,2.0,4.7,3099.436354,915.0,4,99794,True,3099.436354,915.0,0.0,1
4517.0,16.56790657,87,60,14,1,77.0,1534,50.0,136,3.0,260,0.019945679683562027,1.0,4.5,57341.9243101,4728.0,4,49993,False,997.1643101,398.0,0.010541854962766111,1
3403.0,24.28359439,81,108,6,8,96.0,2201,69.0,156,31.0,354,0.02718413379232312,7.0,4.6,5381.670151,1196.0,5,197970,True,5381.670151,1196.0,0.0,1
3007.0,8.77407932,86,65,9,5,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4111.0,24.85153181,79,100,0,9,65.0,1681,48.0,127,49.0,248,0.01894221911629983,6.0,4.6,121532.89684,12294.0,4,170283,False,3225.55684,991.0,0.011841985070015021,1
407.0,13.35516888,125,221,7,9,50.0,1521,40.0,133,7.0,228,0.0,2.0,4.6,118307.34,10801.0,0,0,True,0.0,0.0,0.011841985070015021,0
2085.0,11.6619171,86,65,10,3,98.0,1646,49.0,136,44.0,249,0.0,5.0,4.5,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,0
3434.0,22.26057299,125,221,7,4,0.0,0,0.0,0,30.0,0,0.0,0.0,0.0,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
2337.0,17.82123894,84,58,5,6,19.0,0,7.0,0,19.0,0,0.0,4.0,1.3,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4043.0,16.46013072,113,209,13,4,43.0,1389,28.0,73,30.0,189,0.0,4.0,4.7,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3756.0,32.502079,173,158,0,3,29.0,0,25.0,59,20.0,85,0.025179307822428488,0.0,3.0,42566.366126,4114.0,2,92221,False,2322.086126,635.0,0.01043443224601899,0
4789.0,25.81797057,152,186,10,2,84.0,2655,66.0,183,6.0,408,0.019165311049347312,4.0,4.6,65468.93095,6840.0,4,204002,True,3909.78095,1461.0,0.009999826186456125,1
3101.0,24.60550459,86,116,0,3,82.0,1437,55.0,130,3.0,241,0.02896645178663102,1.0,4.5,80031.277516,6953.0,4,103238,True,2990.467516,929.0,0.010217988085505517,1
5675.0,21.5732899,79,99,0,1,0.0,421,11.0,20,17.0,74,0.012051198297329126,0.0,4.7,44265.897435,5031.0,4,333710,True,4021.617435,1812.0,0.01043443224601899,1
1939.0,15.87438017,92,196,14,5,93.0,2345,69.0,168,6.0,349,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
523.0,29.71832461,82,105,0,11,65.0,2795,57.0,187,3.0,391,0.0,4.0,4.7,61559.15,5379.0,0,0,True,0.0,0.0,0.009999826186456125,0
3417.0,20.93083149,79,99,0,8,0.0,421,11.0,20,17.0,74,0.01587639576945796,0.0,4.7,104952.876984,10708.0,4,142203,True,2257.686984,828.0,0.012037634431919535,1
3143.0,22.60430586,121,209,10,4,114.0,3098,85.0,222,3.0,454,0.0,3.0,4.6,56344.76,4330.0,0,0,False,0.0,0.0,0.010541854962766111,1
3289.0,21.74524715,84,63,9,9,28.0,1243,20.0,59,22.0,173,0.022289712744229064,0.0,4.7,1735.187268,491.0,4,77846,False,1735.187268,491.0,0.0,1
2889.0,10.99351912,84,58,7,5,0.0,0,0.0,0,18.0,0,0.012323824445341336,0.0,0.0,2106.893351,926.0,2,170960,False,2106.893351,926.0,0.0,1
4789.0,15.60311958,162,158,16,8,59.0,950,43.0,78,21.0,163,0.0,2.0,4.5,70287.25,5812.0,0,0,True,0.0,0.0,0.009888423437479336,1
4059.0,17.8968254,82,186,0,2,57.0,1465,43.0,138,46.0,225,0.006681739948145193,5.0,4.6,62899.239764,5989.0,4,200559,True,1340.089764,610.0,0.009999826186456125,1
3696.0,15.93476531,125,221,8,10,27.0,494,18.0,40,3.0,83,0.020287629646367645,2.0,4.5,2154.78972,674.0,4,106211,False,2154.78972,674.0,0.0,1
5957.0,24.42243976,120,196,11,4,88.0,3137,64.0,200,23.0,442,0.0,5.0,4.6,77040.81,6149.0,0,0,False,0.0,0.0,0.010217988085505517,1
2979.0,22.2346194,87,60,7,1,33.0,502,21.0,55,18.0,88,0.0,3.0,4.4,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4071.0,10.61130995,126,221,6,11,77.0,2319,47.0,160,27.0,309,0.0,8.0,4.6,63978.2,5744.0,0,0,True,0.0,0.0,0.009701795595400388,1
2504.0,13.47115385,163,158,0,12,160.0,4065,118.0,307,34.0,630,0.0,3.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1029.0,26.57397504,125,75,8,12,88.0,2578,76.0,206,17.0,409,0.03253653783153034,4.0,4.6,5200.217232,1064.0,4,159826,True,5200.217232,1064.0,0.0,1
2311.0,33.71875,78,98,0,10,126.0,3266,87.0,229,22.0,471,0.0257027283751769,6.0,4.6,80328.111851,7277.0,4,127896,True,3287.301851,902.0,0.010217988085505517,0
2502.0,38.004656739999994,159,158,0,9,37.0,756,23.0,55,7.0,77,0.0,2.0,4.6,111171.56,10579.0,0,0,True,0.0,0.0,0.012052667150486772,0
4779.0,20.89726027,77,98,0,4,25.0,532,18.0,62,32.0,107,0.027407085663191867,3.0,4.5,59486.571265,5699.0,4,114634,True,3141.811265,908.0,0.010541854962766111,1
1948.0,26.74524025,118,209,8,7,74.0,1848,52.0,125,15.0,291,0.0,9.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2369.0,33.14212329,88,61,9,10,70.0,1330,41.0,116,28.0,198,0.0,5.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,0
4552.0,12.282011,131,209,12,7,28.0,246,17.0,60,3.0,77,0.035047959041765234,2.0,4.2,3170.368279,947.0,2,90457,True,3170.368279,947.0,0.0,1
3055.0,20.39595142,115,209,2,3,154.0,4128,111.0,313,21.0,625,0.01939975360040371,9.0,4.6,42243.308209999996,4052.0,2,103043,False,1999.02821,573.0,0.01043443224601899,1
1806.0,11.10644911,151,186,10,7,97.0,2548,75.0,203,3.0,361,0.0,3.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3567.0,35.58633426,137,209,13,12,90.0,2389,51.0,156,3.0,335,0.02466479189691108,7.0,4.6,4343.001222,963.0,5,176080,True,4343.001222,963.0,0.0,1
3689.0,19.80632145,79,99,0,12,0.0,421,11.0,20,17.0,74,0.021323101890818562,0.0,4.7,2158.452312,706.0,4,101225,True,2158.452312,706.0,0.0,1
4154.0,11.46439628,129,221,7,7,73.0,1499,53.0,135,18.0,257,0.0,1.0,4.5,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2956.0,11.45833333,91,54,8,2,15.0,0,0.0,0,39.0,0,0.010573550479306946,6.0,1.0,3528.510104,1605.0,2,333710,False,3528.510104,1605.0,0.0,0
2206.0,14.01277014,139,211,16,6,130.0,3491,100.0,254,21.0,522,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3321.0,25.35675182,118,209,12,11,44.0,1621,33.0,108,3.0,220,0.03642040976841806,5.0,4.6,67049.642417,6542.0,2,84332,True,3071.442417,798.0,0.009701795595400388,1
1805.0,38.004656739999994,113,209,10,12,109.0,1744,69.0,194,21.0,299,0.034474696262075645,3.0,4.4,3275.992487,649.0,4,95025,True,3275.992487,649.0,0.0,0
3250.0,27.89072039,87,60,7,11,80.0,2154,43.0,177,30.0,326,0.019830381938356418,5.0,4.6,3732.296015,766.0,4,188210,True,3732.296015,766.0,0.0,1
648.0,35.43092522,100,209,14,12,111.0,2292,69.0,161,5.0,346,0.03959912608178561,0.0,4.6,5294.046765,937.0,4,133690,False,5294.046765,937.0,0.0,0
3146.0,23.77247414,118,209,12,10,44.0,1621,33.0,108,14.0,220,0.01849751058415352,7.0,4.6,128302.19122400001,12253.0,2,139500,True,2580.421224,840.0,0.012121098793180927,1
2618.0,17.12052731,81,57,5,7,114.0,3218,78.0,228,34.0,467,0.024384907470508196,9.0,4.6,4336.758254,925.0,2,177845,True,4336.758254,925.0,0.0,1
2098.0,6.174964438,81,57,5,10,74.0,1791,48.0,128,28.0,261,0.03095685994733062,11.0,4.6,79497.639276,6849.0,2,79362,True,2456.829276,474.0,0.010217988085505517,0
3389.0,21.00589391,114,209,10,9,54.0,1256,35.0,72,31.0,171,0.02303209607393019,0.0,4.6,1956.461401,547.0,5,84944,True,1956.461401,547.0,0.0,1
1830.0,24.26707235,82,105,0,5,60.0,2439,52.0,172,4.0,358,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
4890.0,20.97425583,127,221,9,4,140.0,3465,95.0,262,34.0,502,0.013600132638888887,9.0,4.6,58694.86292,5085.0,4,172799,False,2350.10292,755.0,0.010541854962766111,1
3342.0,22.71777642,71,128,11,4,0.0,0,0.0,0,19.0,0,0.012917027511332793,0.0,0.0,58162.728286000005,5346.0,2,140741,True,1817.968286,555.0,0.010541854962766111,1
2527.0,38.004656739999994,152,186,10,5,69.0,2113,44.0,132,21.0,313,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4429.0,12.1164338,129,221,7,3,73.0,1499,53.0,135,23.0,257,0.00947351557554686,5.0,4.5,41459.523631,4250.0,2,128277,False,1215.243631,771.0,0.01043443224601899,1
2884.0,19.08964317,141,123,16,4,61.0,1235,40.0,96,3.0,197,0.0,5.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3017.0,25.47239915,84,58,5,11,43.0,668,27.0,49,9.0,117,0.03830259130391374,6.0,4.5,67047.310036,6545.0,2,80127,False,3069.110036,801.0,0.009701795595400388,0
3208.0,34.07465438,118,209,12,9,68.0,2085,55.0,135,13.0,286,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3506.0,12.79917398,119,209,11,3,71.0,1459,60.0,138,25.0,267,0.0,1.0,4.5,40244.28,3479.0,0,0,True,0.0,0.0,0.01043443224601899,1
2143.0,3.628938740000004,131,209,12,1,0.0,0,0.0,0,24.0,0,0.0,3.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,0
1736.0,19.08066298,81,108,6,8,80.0,2055,63.0,150,37.0,310,0.0,7.0,4.6,83014.05,7236.0,0,0,True,0.0,0.0,0.011130543061140185,0
4076.0,24.91539154,114,209,10,9,54.0,1256,35.0,72,31.0,171,0.018111647590088868,1.0,4.6,4002.746564,1000.0,5,221003,True,4002.746564,1000.0,0.0,1
2235.0,27.69291965,117,209,12,2,92.0,2296,61.0,148,37.0,361,0.03234669516664262,0.0,4.6,63801.099442,6208.0,4,69309,False,2241.949442,829.0,0.009999826186456125,1
3134.0,17.44388778,87,60,7,5,38.0,818,23.0,71,23.0,129,0.0,2.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5069.0,21.03432494,77,98,0,3,25.0,532,18.0,62,19.0,107,0.02321799638840161,3.0,4.5,43619.364045,4554.0,4,145364,True,3375.084045,1075.0,0.01043443224601899,1
3782.0,17.28074534,127,221,9,12,120.0,3026,84.0,223,33.0,436,0.023438126100250162,10.0,4.6,3288.580035,778.0,4,140308,False,3288.580035,778.0,0.0,0
2890.0,19.62379421,87,60,7,2,36.0,627,22.0,65,25.0,104,0.0,5.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2471.0,19.46002077,64,123,12,7,106.0,2656,85.0,205,12.0,412,0.0,9.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5229.0,19.66562825,85,62,3,2,0.0,0,0.0,0,15.0,0,0.0,4.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
1221.0,26.41713014,73,92,0,7,97.0,2598,66.0,197,14.0,397,0.0,1.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
1059.0,38.004656739999994,139,123,16,7,128.0,3379,89.0,236,11.0,484,0.0,5.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
3492.0,31.78625134,137,209,13,4,51.0,1687,33.0,113,13.0,232,0.028111080072022888,8.0,4.6,80459.904447,7082.0,2,121627,True,3419.094447,933.0,0.010217988085505517,0
3783.0,15.19167217,80,104,0,6,32.0,365,18.0,40,12.0,63,0.026700185305552186,0.0,4.4,6593.076757500001,1265.0,4,246929,True,6593.076757500001,1265.0,0.0,1
3224.0,31.91440953,74,62,10,5,41.0,2325,42.0,144,3.0,309,0.029728799150682318,5.0,4.7,3115.280863,775.0,2,104789,False,3115.280863,775.0,0.0,0
3848.0,18.23589269,82,105,0,9,30.0,653,24.0,64,7.0,115,0.008720040449021246,0.0,4.5,131812.976476,12180.0,2,118568,True,1033.926476,623.0,0.011973061971253822,1
2848.0,11.95450918,163,158,0,7,50.0,1494,34.0,92,16.0,205,0.0,5.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3833.0,21.09677419,84,63,6,9,78.0,2032,55.0,159,14.0,316,0.019589721424979046,10.0,4.6,120644.393766,11496.0,2,119299,False,2337.053766,695.0,0.011841985070015021,0
4641.0,15.90097205,126,221,9,6,0.0,0,0.0,0,17.0,0,0.0,3.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2695.0,20.05080831,110,209,9,3,46.0,255,29.0,50,6.0,53,0.0127868449467495,4.0,4.0,2305.212407,970.0,2,180279,True,2305.212407,970.0,0.0,0
7324.5,16.44658325,91,59,5,1,66.0,1488,45.0,107,23.0,218,0.011252685139244363,2.0,4.6,42534.910345,3998.0,2,203562,True,2290.630345,779.0,0.01043443224601899,1
2925.0,24.27017544,84,63,9,4,27.0,1052,16.0,49,42.0,154,0.0,10.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3343.0,21.51306991,117,209,9,11,78.0,2034,58.0,143,28.0,324,0.021676610444296147,6.0,4.6,63865.389615,6107.0,2,106392,False,2306.239615,728.0,0.009999826186456125,1
3887.0,13.98432966,163,158,0,8,153.0,3842,115.0,297,41.0,597,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3096.0,24.35076046,118,209,12,11,70.0,2122,57.0,139,18.0,292,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2553.0,21.29357022,115,209,2,10,165.0,4391,118.0,341,4.0,673,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1887.0,23.41853035,86,65,12,5,33.0,1105,28.0,77,29.0,177,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
4166.0,38.004656739999994,164,158,0,6,51.0,1288,27.0,86,27.0,153,0.021185298536358088,4.0,4.6,6593.076757500001,1282.0,5,311209,True,6593.076757500001,1282.0,0.0,1
3692.0,23.97496947,70,86,0,10,0.0,0,0.0,0,19.0,0,0.022604124407531033,0.0,0.0,2580.057364,821.0,2,114140,False,2580.057364,821.0,0.0,1
5041.0,18.39471366,114,209,3,8,124.0,3906,87.0,261,27.0,579,0.026655539743151106,6.0,4.6,4362.872123,1284.0,4,163675,True,4362.872123,1284.0,0.0,1
1881.0,17.73767123,122,209,14,2,78.0,1744,56.0,142,3.0,283,0.0,6.0,4.5,61269.64,5561.0,0,0,True,0.0,0.0,0.009728074352329837,1
2322.0,21.97148676,84,58,5,3,19.0,0,7.0,0,5.0,0,0.0,4.0,1.3,0.0,0.0,0,0,False,0.0,0.0,0.0,0
3704.0,15.6306391,82,186,0,6,35.0,861,28.0,78,25.0,130,0.0,3.0,4.5,0.0,0.0,0,0,True,0.0,0.0,0.0,1
5011.0,13.27902439,126,221,6,10,124.0,3406,85.0,261,10.0,485,0.0,7.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
3355.0,19.81868132,84,58,5,6,19.0,0,7.0,0,11.0,0,0.0,5.0,1.3,0.0,0.0,0,0,False,0.0,0.0,0.0,0
1806.0,11.10644911,167,158,0,7,14.0,533,9.0,0,40.0,74,0.0,4.0,4.8,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2270.0,25.79369842,89,141,6,9,160.0,4768,119.0,309,3.0,672,0.022327294667269702,5.0,4.6,2172.133189,676.0,5,97285,False,2172.133189,676.0,0.0,1
4673.0,5.061111111,90,62,2,5,40.0,1112,16.0,65,6.0,139,0.0,1.0,4.7,0.0,0.0,0,0,False,0.0,0.0,0.0,0
5555.0,21.6501548,115,209,11,2,58.0,1635,51.0,125,3.0,268,0.01786522006573939,3.0,4.6,65548.560832,6934.0,4,223305,False,3989.410832,1555.0,0.009999826186456125,1
5683.0,24.71523179,124,221,9,5,132.0,3400,96.0,242,3.0,520,0.01857282465314496,3.0,4.6,3512.641181,832.0,4,189127,True,3512.641181,832.0,0.0,1
3118.0,22.81552163,84,63,9,2,27.0,1113,16.0,49,11.0,155,0.01347210561694291,2.0,4.7,62583.299469000005,5916.0,2,76019,False,1024.149469,537.0,0.009999826186456125,0
4811.0,21.62902247,161,158,0,11,105.0,3720,77.0,202,27.0,491,0.016956640979897568,2.0,4.7,2870.471055,638.0,2,169282,False,2870.471055,638.0,0.0,1
3299.0,11.22158548,91,54,8,7,15.0,0,0.0,0,23.0,0,0.0,1.0,1.0,0.0,0.0,0,0,False,0.0,0.0,0.0,1
1763.0,17.66962306,114,209,10,1,32.0,572,12.0,33,30.0,80,0.0,4.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5199.0,15.44615385,106,203,12,7,30.0,583,17.0,33,24.0,83,0.0,7.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
4990.0,18.74647887,87,60,7,1,45.0,1319,32.0,97,6.0,215,0.02593640924001052,3.0,4.6,58218.691504,4964.0,2,72250,True,1873.931504,634.0,0.010541854962766111,1
2140.0,13.52636719,160,158,0,6,96.0,2706,71.0,197,17.0,391,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
3304.0,17.58582834,151,157,10,3,81.0,1459,60.0,135,15.0,253,0.012670812759853144,1.0,4.5,2605.68929,1188.0,2,205644,False,2605.68929,1188.0,0.0,1
3511.0,27.22738095,164,158,0,6,23.0,206,0.0,0,4.0,0,0.0,6.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
5112.0,11.59098787,90,64,10,5,119.0,3332,75.0,224,13.0,516,0.0,4.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2837.0,16.70436187,83,60,12,1,0.0,0,0.0,0,3.0,0,0.008631439047559116,1.0,0.0,2880.406156,1752.0,2,333710,False,2880.406156,1752.0,0.0,0
2370.0,20.72077439,125,221,8,7,106.0,3336,78.0,233,18.0,474,0.02044916179559503,8.0,4.6,1022.233149,402.0,2,49988,False,1022.233149,402.0,0.0,1
4581.0,20.95150721,85,58,8,10,147.0,3454,100.0,279,34.0,536,0.0,13.0,4.6,125721.77,11413.0,0,0,False,0.0,0.0,0.012121098793180927,1
816.0,37.18209408,125,75,8,11,150.0,4084,123.0,339,6.0,650,0.0,5.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,0
2267.0,18.07984293,81,108,0,4,28.0,618,10.0,45,29.0,80,0.016292718813199058,0.0,4.6,3158.050273,1247.0,2,193831,True,3158.050273,1247.0,0.0,0
4284.0,21.5853222,125,221,8,3,106.0,3336,78.0,233,10.0,474,0.013767163857439927,7.0,4.6,79424.181407,6857.0,4,173119,False,2383.371407,833.0,0.010217988085505517,1
5301.0,17.15645514,151,186,10,12,113.0,2863,78.0,238,11.0,427,0.0,9.0,4.6,0.0,0.0,0,0,False,0.0,0.0,0.0,1
2088.286868,12.3856999,167,158,0,2,0.0,0,0.0,0,30.0,0,0.0,0.0,0.0,0.0,0.0,0,0,False,0.0,0.0,0.0,0
752.0,17.00290416,126,221,12,6,75.0,1894,39.0,110,19.0,255,0.0,13.0,4.6,0.0,0.0,0,0,True,0.0,0.0,0.0,1
2214.0,22.04616999,100,209,14,10,85.0,1860,52.0,125,39.0,262,0.02091233838896355,12.0,4.6,78565.77954,6948.0,2,72921,False,1524.96954,573.0,0.010217988085505517,0
1954.0,21.05769231,81,108,6,8,80.0,2055,63.0,150,33.0,310,0.0,10.0,4.6,77040.81,6375.0,0,0,True,0.0,0.0,0.010217988085505517,0
829.0,36.11153359,126,221,9,8,0.0,0,0.0,0,19.0,0,0.018453901031520455,3.0,0.0,2311.388012,856.0,4,125251,False,2311.388012,856.0,0.0,0
2527.0,35.30117647,88,61,9,12,70.0,1330,41.0,116,19.0,198,0.027465087128889946,2.0,4.5,1842.797486,520.0,2,67095,False,1842.797486,520.0,0.0,0
3259.0,32.63212435,89,62,5,5,64.0,1658,36.0,108,28.0,230,0.018662695755583682,1.0,4.6,3656.544654,894.0,5,195927,False,3656.544654,894.0,0.0,1
4249.0,22.18871252,86,65,9,7,0.0,0,0.0,0,19.0,0,0.0,0.0,0.0,0.0,0.0,0,0,True,0.0,0.0,0.0,1
